"Material","Scenario","rec_scen","Case","Year","value","Type"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2045,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2045,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2045,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2045,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2045,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2045,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2045,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2045,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2045,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2045,0.753041883407017,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2045,0.912532757404168,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2045,0.79998028073688,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2045,0.939976549620403,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2045,1,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2045,0.992727517762871,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2045,0.67571297301132,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2045,0.96434227827932,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2045,0.801347245906427,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2045,0.808989255367762,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2045,0.792430050963088,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2045,0.935919990229074,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2046,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2046,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2046,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2046,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2046,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2046,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2046,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2046,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2046,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2046,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2046,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2046,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2046,0.772101361628707,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2046,0.922294322808961,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2046,0.807470176655659,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2046,0.932737597028801,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2046,1,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2046,0.999280204135639,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2046,0.693653708499749,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2046,0.948503870780281,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2046,0.820730414532094,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2046,0.822701349456186,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2046,0.800671333523547,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2046,0.929032864975638,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2047,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2047,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2047,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2047,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2047,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2047,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2047,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2047,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2047,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2047,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2047,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2047,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2047,0.79515603221613,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2047,0.924329437075935,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2047,0.823180078034707,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2047,0.928319870149001,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2047,1,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2047,0.989766561197669,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2047,0.727274961316826,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2047,0.939662545546539,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2047,0.836861489712227,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2047,0.838910974149504,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2047,0.817652279080092,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2047,0.925344528476598,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2048,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2048,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2048,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2048,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2048,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2048,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2048,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2048,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2048,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2048,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2048,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2048,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2048,0.821289090675699,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2048,0.934895590144834,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2048,0.844341113276467,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2048,0.927689921588851,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2048,1,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2048,0.991758378002026,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2048,0.761786641085325,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2048,0.931850273269838,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2048,0.857849577166724,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2048,0.860000422914702,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2048,0.839782275908525,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2048,0.925228140944715,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2049,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2049,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2049,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2049,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2049,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2049,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2049,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2049,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2049,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2049,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2049,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2049,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2049,0.840103882220023,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2049,0.941247427546095,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2049,0.858912828918469,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2049,0.922614889873046,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2049,1,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2049,0.99123502317512,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2049,0.787103979169762,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2049,0.917156535978103,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2049,0.872545966233903,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2049,0.874788765666751,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2049,0.855130405349448,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2049,0.920536586837367,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2050,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2050,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2050,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2050,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2050,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2050,0.27,"Internal secondary material recovery"
