"Scenario","Size","Technology","Subcomponent","feature_wgt","Case","Year","value"
"BAU","Light truck","PHEV40","Engine","n","Low",2038,-18.5769120026752
"BAU","Car","BEV100","EV Battery","n","Low",2038,-89.3446523026271
"BAU","Light truck","BEV100","EV Battery","n","Low",2038,-180.321198557574
"BAU","Car","BEV300","EV Battery","n","Low",2038,-393.119227741053
"BAU","Light truck","BEV300","EV Battery","n","Low",2038,-611.727584809245
"BAU","Car","PHEV20","EV Battery","n","Low",2038,-28.4445949325963
"BAU","Light truck","PHEV20","EV Battery","n","Low",2038,-43.4623198174363
"BAU","Car","PHEV40","EV Battery","n","Low",2038,-58.8457622208811
"BAU","Light truck","PHEV40","EV Battery","n","Low",2038,-120.118536001402
"BAU","Car","BEV100","Exterior","n","Low",2038,-1.34903308475491
"BAU","Light truck","BEV100","Exterior","n","Low",2038,-2.72554812824606
"BAU","Car","BEV300","Exterior","n","Low",2038,-5.96982827711651
"BAU","Light truck","BEV300","Exterior","n","Low",2038,-9.29490637198222
"BAU","Car","PHEV20","Exterior","n","Low",2038,-0.4549196900346
"BAU","Light truck","PHEV20","Exterior","n","Low",2038,-0.698096117615584
"BAU","Car","PHEV40","Exterior","n","Low",2038,-0.98432680827667
"BAU","Light truck","PHEV40","Exterior","n","Low",2038,-2.00962138980361
"BAU","Car","PHEV20","Generator","n","Low",2038,-1.06565862777794
"BAU","Light truck","PHEV20","Generator","n","Low",2038,-1.77215010785834
"BAU","Car","PHEV40","Generator","n","Low",2038,-3.40431698348653
"BAU","Light truck","PHEV40","Generator","n","Low",2038,-7.47542048486109
"BAU","Car","BEV100","Interior","n","Low",2038,-3.0353244406987
"BAU","Light truck","BEV100","Interior","n","Low",2038,-6.13248328855354
"BAU","Car","BEV300","Interior","n","Low",2038,-13.4321136235121
"BAU","Light truck","BEV300","Interior","n","Low",2038,-20.9135393369599
"BAU","Car","PHEV20","Interior","n","Low",2038,-1.02356930257773
"BAU","Light truck","PHEV20","Interior","n","Low",2038,-1.57071626463497
"BAU","Car","PHEV40","Interior","n","Low",2038,-2.21473531862264
"BAU","Light truck","PHEV40","Interior","n","Low",2038,-4.52164812705814
"BAU","Car","BEV100","Tires","n","Low",2038,-2.95100987290135
"BAU","Light truck","BEV100","Tires","n","Low",2038,-5.9621365305382
"BAU","Car","BEV300","Tires","n","Low",2038,-13.0589993561924
"BAU","Light truck","BEV300","Tires","n","Low",2038,-20.332607688711
"BAU","Car","PHEV20","Tires","n","Low",2038,-0.995136821950645
"BAU","Light truck","PHEV20","Tires","n","Low",2038,-1.5270852572841
"BAU","Car","PHEV40","Tires","n","Low",2038,-2.15321489310521
"BAU","Light truck","PHEV40","Tires","n","Low",2038,-4.39604679019541
"BAU","Car","BEV100","Traction Motor","n","Low",2038,-8.18031073271187
"BAU","Light truck","BEV100","Traction Motor","n","Low",2038,-16.8186764041566
"BAU","Car","BEV300","Traction Motor","n","Low",2038,-43.561548490847
"BAU","Light truck","BEV300","Traction Motor","n","Low",2038,-69.2955002453991
"BAU","Car","PHEV20","Traction Motor","n","Low",2038,-0.754775540550966
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2038,-1.34789951669193
"BAU","Car","PHEV40","Traction Motor","n","Low",2038,-2.75881290953613
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2038,-6.35675574912315
"BAU","Car","BEV100","Transmission","n","Low",2038,-11.8040394916055
"BAU","Light truck","BEV100","Transmission","n","Low",2038,-23.8485461221529
"BAU","Car","BEV300","Transmission","n","Low",2038,-52.2359974247697
"BAU","Light truck","BEV300","Transmission","n","Low",2038,-81.3304307548439
"BAU","Car","PHEV20","Transmission","n","Low",2038,-3.98054728780259
"BAU","Light truck","PHEV20","Transmission","n","Low",2038,-6.10834102913641
"BAU","Car","PHEV40","Transmission","n","Low",2038,-8.61285957242092
"BAU","Light truck","PHEV40","Transmission","n","Low",2038,-17.5841871607816
"BAU","Car","BEV100","Wheels","n","Low",2038,-2.95100987290135
"BAU","Light truck","BEV100","Wheels","n","Low",2038,-5.96213653053822
"BAU","Car","BEV300","Wheels","n","Low",2038,-13.0589993561924
"BAU","Light truck","BEV300","Wheels","n","Low",2038,-20.332607688711
"BAU","Car","PHEV20","Wheels","n","Low",2038,-0.995136821950652
"BAU","Light truck","PHEV20","Wheels","n","Low",2038,-1.52708525728409
"BAU","Car","PHEV40","Wheels","n","Low",2038,-2.15321489310521
"BAU","Light truck","PHEV40","Wheels","n","Low",2038,-4.3960467901954
"BAU","Car","BEV100","Body","n","Low",2039,-18.5492049153801
"BAU","Light truck","BEV100","Body","n","Low",2039,-37.4762867633827
"BAU","Car","BEV300","Body","n","Low",2039,-82.0851566359502
"BAU","Light truck","BEV300","Body","n","Low",2039,-127.810478707152
"BAU","Car","PHEV20","Body","n","Low",2039,-6.2529608706152
"BAU","Light truck","PHEV20","Body","n","Low",2039,-9.58892538002965
"BAU","Car","PHEV40","Body","n","Low",2039,-13.5292861532589
"BAU","Light truck","PHEV40","Body","n","Low",2039,-27.6218205663304
"BAU","Car","BEV100","Chassis","n","Low",2039,-23.7767081188053
"BAU","Light truck","BEV100","Chassis","n","Low",2039,-48.0377857603363
"BAU","Car","BEV300","Chassis","n","Low",2039,-105.218246233354
"BAU","Light truck","BEV300","Chassis","n","Low",2039,-163.829795433712
"BAU","Car","PHEV20","Chassis","n","Low",2039,-8.01515893415223
"BAU","Light truck","PHEV20","Chassis","n","Low",2039,-12.2912588962195
"BAU","Car","PHEV40","Chassis","n","Low",2039,-17.3420849782681
"BAU","Light truck","PHEV40","Chassis","n","Low",2039,-35.4061518168418
"BAU","Car","BEV100","Electronic Controller","n","Low",2039,-6.68784276197719
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2039,-13.4087179452745
"BAU","Car","BEV300","Electronic Controller","n","Low",2039,-24.4884614544611
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2039,-37.0094077695784
"BAU","Car","PHEV20","Electronic Controller","n","Low",2039,-0.566619331814152
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2039,-0.961139199777506
"BAU","Car","PHEV40","Electronic Controller","n","Low",2039,-1.25666280483207
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2039,-2.71498967813226
"BAU","Car","PHEV20","Engine","n","Low",2039,-4.30981378433006
"BAU","Light truck","PHEV20","Engine","n","Low",2039,-6.37969390469971
"BAU","Car","PHEV40","Engine","n","Low",2039,-9.77104759394155
"BAU","Light truck","PHEV40","Engine","n","Low",2039,-18.572544557239
"BAU","Car","BEV100","EV Battery","n","Low",2039,-89.3446523026271
"BAU","Light truck","BEV100","EV Battery","n","Low",2039,-180.321198557574
"BAU","Car","BEV300","EV Battery","n","Low",2039,-393.119318776314
"BAU","Light truck","BEV300","EV Battery","n","Low",2039,-611.755772914519
"BAU","Car","PHEV20","EV Battery","n","Low",2039,-28.4338083091852
"BAU","Light truck","PHEV20","EV Battery","n","Low",2039,-43.4134494115252
"BAU","Car","PHEV40","EV Battery","n","Low",2039,-58.8206261828435
"BAU","Light truck","PHEV40","EV Battery","n","Low",2039,-120.067951576111
"BAU","Car","BEV100","Exterior","n","Low",2039,-1.34903308475491
"BAU","Light truck","BEV100","Exterior","n","Low",2039,-2.72554812824604
"BAU","Car","BEV300","Exterior","n","Low",2039,-5.96982957352363
"BAU","Light truck","BEV300","Exterior","n","Low",2039,-9.29530754233833
"BAU","Car","PHEV20","Exterior","n","Low",2039,-0.454760790590228
"BAU","Light truck","PHEV20","Exterior","n","Low",2039,-0.697376391274865
"BAU","Car","PHEV40","Exterior","n","Low",2039,-0.983948083873372
"BAU","Light truck","PHEV40","Exterior","n","Low",2039,-2.00885967755132
"BAU","Car","PHEV20","Generator","n","Low",2039,-1.06542182666887
"BAU","Light truck","PHEV20","Generator","n","Low",2039,-1.77101077286382
"BAU","Car","PHEV40","Generator","n","Low",2039,-3.40350113818018
"BAU","Light truck","PHEV40","Generator","n","Low",2039,-7.47366300810307
"BAU","Car","BEV100","Interior","n","Low",2039,-3.0353244406987
"BAU","Light truck","BEV100","Interior","n","Low",2039,-6.13248328855349
"BAU","Car","BEV300","Interior","n","Low",2039,-13.4321165404281
"BAU","Light truck","BEV300","Interior","n","Low",2039,-20.9144419702612
"BAU","Car","PHEV20","Interior","n","Low",2039,-1.02321177882791
"BAU","Light truck","PHEV20","Interior","n","Low",2039,-1.56909688036836
"BAU","Car","PHEV40","Interior","n","Low",2039,-2.21388318871522
"BAU","Light truck","PHEV40","Interior","n","Low",2039,-4.51993427449045
"BAU","Car","BEV100","Tires","n","Low",2039,-2.95100987290135
"BAU","Light truck","BEV100","Tires","n","Low",2039,-5.96213653053815
"BAU","Car","BEV300","Tires","n","Low",2039,-13.059002192083
"BAU","Light truck","BEV300","Tires","n","Low",2039,-20.333485248865
"BAU","Car","PHEV20","Tires","n","Low",2039,-0.994789229416082
"BAU","Light truck","PHEV20","Tires","n","Low",2039,-1.52551085591378
"BAU","Car","PHEV40","Tires","n","Low",2039,-2.15238643347301
"BAU","Light truck","PHEV40","Tires","n","Low",2039,-4.39438054464352
"BAU","Car","BEV100","Traction Motor","n","Low",2039,-8.18031073271172
"BAU","Light truck","BEV100","Traction Motor","n","Low",2039,-16.8186764041557
"BAU","Car","BEV300","Traction Motor","n","Low",2039,-43.5615543239257
"BAU","Light truck","BEV300","Traction Motor","n","Low",2039,-69.2973269615332
"BAU","Car","PHEV20","Traction Motor","n","Low",2039,-0.754607821095178
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2039,-1.34703293711627
"BAU","Car","PHEV40","Traction Motor","n","Low",2039,-2.75815175942163
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2039,-6.35526127125291
"BAU","Car","BEV100","Transmission","n","Low",2039,-11.8040394916054
"BAU","Light truck","BEV100","Transmission","n","Low",2039,-23.8485461221527
"BAU","Car","BEV300","Transmission","n","Low",2039,-52.2360087683319
"BAU","Light truck","BEV300","Transmission","n","Low",2039,-81.3339409954599
"BAU","Car","PHEV20","Transmission","n","Low",2039,-3.97915691766434
"BAU","Light truck","PHEV20","Transmission","n","Low",2039,-6.10204342365515
"BAU","Car","PHEV40","Transmission","n","Low",2039,-8.60954573389208
"BAU","Light truck","PHEV40","Transmission","n","Low",2039,-17.577522178574
"BAU","Car","BEV100","Wheels","n","Low",2039,-2.95100987290134
"BAU","Light truck","BEV100","Wheels","n","Low",2039,-5.96213653053818
"BAU","Car","BEV300","Wheels","n","Low",2039,-13.059002192083
"BAU","Light truck","BEV300","Wheels","n","Low",2039,-20.333485248865
"BAU","Car","PHEV20","Wheels","n","Low",2039,-0.994789229416089
"BAU","Light truck","PHEV20","Wheels","n","Low",2039,-1.52551085591378
"BAU","Car","PHEV40","Wheels","n","Low",2039,-2.152386433473
"BAU","Light truck","PHEV40","Wheels","n","Low",2039,-4.39438054464351
"BAU","Car","BEV100","Body","n","Low",2040,-18.5492049153801
"BAU","Light truck","BEV100","Body","n","Low",2040,-37.4762867633825
"BAU","Car","BEV300","Body","n","Low",2040,-82.0852602315343
"BAU","Light truck","BEV300","Body","n","Low",2040,-127.821922937596
"BAU","Car","PHEV20","Body","n","Low",2040,-6.25095829986668
"BAU","Light truck","PHEV20","Body","n","Low",2040,-9.57880150529706
"BAU","Car","PHEV40","Body","n","Low",2040,-13.5232662240708
"BAU","Light truck","PHEV40","Body","n","Low",2040,-27.6097129494957
"BAU","Car","BEV100","Chassis","n","Low",2040,-23.7767081188052
"BAU","Light truck","BEV100","Chassis","n","Low",2040,-48.037785760336
"BAU","Car","BEV300","Chassis","n","Low",2040,-105.218379024058
"BAU","Light truck","BEV300","Chassis","n","Low",2040,-163.844464856373
"BAU","Car","PHEV20","Chassis","n","Low",2040,-8.0125920025564
"BAU","Light truck","PHEV20","Chassis","n","Low",2040,-12.2782819295169
"BAU","Car","PHEV40","Chassis","n","Low",2040,-17.3343685235814
"BAU","Light truck","PHEV40","Chassis","n","Low",2040,-35.3906320534447
"BAU","Car","BEV100","Electronic Controller","n","Low",2040,-6.68784276197707
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2040,-13.4087179452739
"BAU","Car","BEV300","Electronic Controller","n","Low",2040,-24.4884805114009
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2040,-37.0114318383141
"BAU","Car","PHEV20","Electronic Controller","n","Low",2040,-0.566503902850414
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2040,-0.960506660543572
"BAU","Car","PHEV40","Electronic Controller","n","Low",2040,-1.25631457755502
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2040,-2.71425163158929
"BAU","Car","PHEV20","Engine","n","Low",2040,-4.3089358098045
"BAU","Light truck","PHEV20","Engine","n","Low",2040,-6.37549533835661
"BAU","Car","PHEV40","Engine","n","Low",2040,-9.76833998989343
"BAU","Light truck","PHEV40","Engine","n","Low",2040,-18.5674957710816
"BAU","Car","BEV100","EV Battery","n","Low",2040,-89.3446523026271
"BAU","Light truck","BEV100","EV Battery","n","Low",2040,-180.321198557574
"BAU","Car","BEV300","EV Battery","n","Low",2040,-393.119847838566
"BAU","Light truck","BEV300","EV Battery","n","Low",2040,-611.81425469702
"BAU","Car","PHEV20","EV Battery","n","Low",2040,-28.4239216737876
"BAU","Light truck","PHEV20","EV Battery","n","Low",2040,-43.3634547765978
"BAU","Car","PHEV40","EV Battery","n","Low",2040,-58.7915683809615
"BAU","Light truck","PHEV40","EV Battery","n","Low",2040,-120.009474889921
"BAU","Car","BEV100","Exterior","n","Low",2040,-1.34903308475491
"BAU","Light truck","BEV100","Exterior","n","Low",2040,-2.72554812824603
"BAU","Car","BEV300","Exterior","n","Low",2040,-5.96983710774792
"BAU","Light truck","BEV300","Exterior","n","Low",2040,-9.29613985000704
"BAU","Car","PHEV20","Exterior","n","Low",2040,-0.454615149081242
"BAU","Light truck","PHEV20","Exterior","n","Low",2040,-0.696640109476135
"BAU","Car","PHEV40","Exterior","n","Low",2040,-0.983510270841499
"BAU","Light truck","PHEV40","Exterior","n","Low",2040,-2.00797912359971
"BAU","Car","PHEV20","Generator","n","Low",2040,-1.06520478406109
"BAU","Light truck","PHEV20","Generator","n","Low",2040,-1.76984524574994
"BAU","Car","PHEV40","Generator","n","Low",2040,-3.40255801172717
"BAU","Light truck","PHEV40","Generator","n","Low",2040,-7.47163135723129
"BAU","Car","BEV100","Interior","n","Low",2040,-3.0353244406987
"BAU","Light truck","BEV100","Interior","n","Low",2040,-6.13248328855343
"BAU","Car","BEV300","Interior","n","Low",2040,-13.4321334924328
"BAU","Light truck","BEV300","Interior","n","Low",2040,-20.9163146625157
"BAU","Car","PHEV20","Interior","n","Low",2040,-1.02288408543271
"BAU","Light truck","PHEV20","Interior","n","Low",2040,-1.56744024632121
"BAU","Car","PHEV40","Interior","n","Low",2040,-2.21289810939348
"BAU","Light truck","PHEV40","Interior","n","Low",2040,-4.5179530280993
"BAU","Car","BEV100","Tires","n","Low",2040,-2.95100987290134
"BAU","Light truck","BEV100","Tires","n","Low",2040,-5.96213653053812
"BAU","Car","BEV300","Tires","n","Low",2040,-13.0590186731986
"BAU","Light truck","BEV300","Tires","n","Low",2040,-20.3353059218903
"BAU","Car","PHEV20","Tires","n","Low",2040,-0.994470638615184
"BAU","Light truck","PHEV20","Tires","n","Low",2040,-1.52390023947907
"BAU","Car","PHEV40","Tires","n","Low",2040,-2.15142871746579
"BAU","Light truck","PHEV40","Tires","n","Low",2040,-4.39245433287437
"BAU","Car","BEV100","Traction Motor","n","Low",2040,-8.18031073271156
"BAU","Light truck","BEV100","Traction Motor","n","Low",2040,-16.8186764041549
"BAU","Car","BEV300","Traction Motor","n","Low",2040,-43.5615882235613
"BAU","Light truck","BEV300","Traction Motor","n","Low",2040,-69.3011168777038
"BAU","Car","PHEV20","Traction Motor","n","Low",2040,-0.754454096020986
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2040,-1.34614643578293
"BAU","Car","PHEV40","Traction Motor","n","Low",2040,-2.75738746236982
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2040,-6.35353364825357
"BAU","Car","BEV100","Transmission","n","Low",2040,-11.8040394916054
"BAU","Light truck","BEV100","Transmission","n","Low",2040,-23.8485461221525
"BAU","Car","BEV300","Transmission","n","Low",2040,-52.2360746927945
"BAU","Light truck","BEV300","Transmission","n","Low",2040,-81.3412236875611
"BAU","Car","PHEV20","Transmission","n","Low",2040,-3.97788255446076
"BAU","Light truck","PHEV20","Transmission","n","Low",2040,-6.09560095791632
"BAU","Car","PHEV40","Transmission","n","Low",2040,-8.60571486986322
"BAU","Light truck","PHEV40","Transmission","n","Low",2040,-17.5698173314974
"BAU","Car","BEV100","Wheels","n","Low",2040,-2.95100987290134
"BAU","Light truck","BEV100","Wheels","n","Low",2040,-5.96213653053814
"BAU","Car","BEV300","Wheels","n","Low",2040,-13.0590186731986
"BAU","Light truck","BEV300","Wheels","n","Low",2040,-20.3353059218903
"BAU","Car","PHEV20","Wheels","n","Low",2040,-0.994470638615191
"BAU","Light truck","PHEV20","Wheels","n","Low",2040,-1.52390023947907
"BAU","Car","PHEV40","Wheels","n","Low",2040,-2.15142871746579
"BAU","Light truck","PHEV40","Wheels","n","Low",2040,-4.39245433287436
"BAU","Car","BEV100","Body","n","Low",2041,-18.5492038388315
"BAU","Light truck","BEV100","Body","n","Low",2041,-37.4762846295167
"BAU","Car","BEV300","Body","n","Low",2041,-82.0853847787441
"BAU","Light truck","BEV300","Body","n","Low",2041,-127.827426369624
"BAU","Car","PHEV20","Body","n","Low",2041,-6.24901422424591
"BAU","Light truck","PHEV20","Body","n","Low",2041,-9.56883232126961
"BAU","Car","PHEV40","Body","n","Low",2041,-13.5139144593361
"BAU","Light truck","PHEV40","Body","n","Low",2041,-27.590904176301
"BAU","Car","BEV100","Chassis","n","Low",2041,-23.7767067388657
"BAU","Light truck","BEV100","Chassis","n","Low",2041,-48.0377830251082
"BAU","Car","BEV300","Chassis","n","Low",2041,-105.218538670936
"BAU","Light truck","BEV300","Chassis","n","Low",2041,-163.851519255608
"BAU","Car","PHEV20","Chassis","n","Low",2041,-8.01010005107895
"BAU","Light truck","PHEV20","Chassis","n","Low",2041,-12.2655032481726
"BAU","Car","PHEV40","Chassis","n","Low",2041,-17.3223812615125
"BAU","Light truck","PHEV40","Chassis","n","Low",2041,-35.3665226259861
"BAU","Car","BEV100","Electronic Controller","n","Low",2041,-6.68784251991212
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2041,-13.4087174716422
"BAU","Car","BEV300","Electronic Controller","n","Low",2041,-24.4885034225047
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2041,-37.0124052150078
"BAU","Car","PHEV20","Electronic Controller","n","Low",2041,-0.566391845927065
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2041,-0.959883794819412
